"标题","正文"
"7月24日山东省普通玉米报价基本平稳","　　邹平西王普通玉米国标二等的收购价格为1920元/吨，和23日的报价持平，东北烘干粮：0.94元/斤；7月23日无现货成交。 　　金汇玉米普通玉米国标二等的收购价格为1850元/吨，和23日的报价持平，7月23日无现货成交。 　　保龄宝生物股普通玉米国标二等的收购价格为1910元/吨，和23日的报价持平，东北烘干玉米0.929元/斤，要求容重二等685以上，水分超17拒收。；7月23日无现货成交。 　　乐陵中谷普通玉米国标二等的收购价格为1890元/吨，和23日的报价持平，7月23日无现货成交。 　　平原福源普通玉米国标二等的收购价格为1892元/吨，和23日的报价持平，7月23日无现货成交。 　　成武大地普通玉米国标二等的收购价格为1880元/吨，东北烘干玉米1880，无起扣；7月23日无现货成交。 　　邹城熙来普通玉米国标二等的收购价格为1944元/吨，和23日的报价持平，7月23日无现货成交。 　　临清德能普通玉米国标二等的收购价格为1898元/吨，和23日的报价持平，7月23日无现货成交。 　　凤祥饲料普通玉米国标二等的入厂报价为1920元/吨，和23日的报价持平，东北陈粮1890元/吨；7月23日无现货成交。 　　沂水大地普通玉米国标二等的收购价格为1886元/吨，和23日的报价持平，7月23日无现货成交。 　　鲁洲生物普通玉米国标二等的收购价格为1910元/吨，和23日的报价持平，华北10吨以下1890元/吨，东北烘干1880元/吨。10吨以下1860元/吨；7月23日无现货成交。 　　沂水青援普通玉米国标二等的收购价格为1870元/吨，和23日相比下跌了40元/吨，东北玉米收购价为1880元/吨；7月23日无现货成交。 　　金禾博源生化普通玉米国标二等的收购价格为1870元/吨，和23日的报价持平，烘干玉米1850；7月23日无现货成交。 　　东平祥瑞普通玉米国标二等的收购价格为1998元/吨，和23日的报价持平，拒收烘干玉米；7月23日无现货成交。 　　金玉米普通玉米国标二等的收购价格为1930元/吨，和23日的报价持平，烘干粮1910元/吨；7月23日无现货成交。 　　昌乐盛泰普通玉米国标二等的收购价格为1938元/吨，和23日的报价持平，烘干玉米1924元/吨；7月23日无现货成交。 　　兴贸玉米普通玉米国标二等的收购价格为1890元/吨，和23日的报价持平，7月23日无现货成交。 　　潍坊英轩普通玉米国标二等的收购价格为1910元/吨，和23日的报价持平，7月23日无现货成交。 　　寿光新丰普通玉米国标二等的收购价格为1930元/吨，和23日的报价持平，东北烘干粮1910元/吨；7月23日无现货成交。 　　寿光巨能普通玉米国标二等的收购价格为1930元/吨，和23日的报价持平，烘干粮1910元/吨；7月23日无现货成交。 　　寿光天成普通玉米国标二等的收购价格为1890元/吨，和23日的报价持平，东北自然晾晒玉米1890元/吨，烘干报价1880元/吨，要求容重700以上，水分14%以内，超16%拒收。；7月23日无现货成交。 　　中慧农牧普通玉米国标二等的收购价格为1930元/吨，和23日的报价持平，东北玉米1920元/吨；7月23日无现货成交。 　　腾州恒仁普通玉米国标二等的收购价格为1950元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF380)"
"7月24日玉米淀粉为2426.36元/吨","　　7月24日，玉米淀粉参考价为2426.36元/吨，与7月1日(2421.82)相比，上涨了0.19%。                                            (责任编辑：DF380)"
"7月24日玉米为1773.07元/吨","　　7月24日，玉米参考价为1773.07元/吨，与7月1日(1775.57)相比，下降了0.14%。                                            (责任编辑：DF380)"
"7月24日黑龙江普通玉米报价基本平稳","　　哈尔滨普通玉米国标二等的收购价格为1580元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日河北省普通玉米报价基本平稳","　　保定市普通玉米国标二等的收购价格为1780元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日内蒙古普通玉米报价基本平稳","　　通辽市普通玉米国标二等的收购价格为1660元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日山西省普通玉米报价基本平稳","　　临汾普通玉米国标二等的收购价格为1830元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日安徽省玉米市场行情动态","　　丰原酒精普通玉米国标二等的停报，停收；7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日浙江省普通玉米报价基本平稳","　　金华市普通玉米国标二等的到站价格为1900元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日广西省普通玉米报价基本平稳","　　钦州港普通玉米国标二等的出库报价为1840元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日河南省普通玉米报价基本平稳","　　大北农普通玉米国标二等的收购价格为1960元/吨，和23日的报价持平，东北二级玉米到厂；7月23日无现货成交。                                            (责任编辑：DF353)"
"7月24日湖北省普通玉米报价基本平稳","　　武汉市普通玉米国标二等的到站价格为1860元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF353)"
"DCE玉米小幅振荡 多单维持轻仓状态","　　国内盘面：周二DCE玉米C1809、C1901合约小幅振荡，其中C1809合约终盘报1774元/吨，下跌1元/吨，跌幅0.06%，持仓量减少13504手至380236手；C1901合约终盘报1840元/吨，下跌3元/吨，跌幅0.16%，持仓量增加17228手至691210手。玉米淀粉CS1809合约波动不大，波动区间2272-2283元/吨，最终报收于2279元/吨，跌1元/吨，跌幅0.04%，持仓量191180手，减仓7760手。 　　外盘走势：芝加哥期货交易所(CBOT)美玉米期货主力12月合约增仓下挫，截至北京时间16:07，报368.0，跌幅0.86%。 　　消息面：1在山东地区，当前玉米价格由于临储到货充足，价格在经过一轮的下调之后，目前价格整体平稳。2、7月24日，国际粮船从美湾至中国口岸海运费为42美元/吨；巴西至中国口岸海运费为31美元/吨。 　　现货方面：锦州港地区新粮主流收购价水分15%以内1720元/吨，平舱价1763-1768元/吨，较昨日下跌8元/吨；吉林四平地区玉米淀粉出厂价格为2300元/吨，较昨日持平。 　　总结：虽然近期面临较重的临储出库压力，拍卖成交率低位趋稳，但是运输成本提升以及未来深加工产能的释放使得对于玉米需求预期较好。技术上，玉米1809、1901合约小幅振荡，淀粉1809合约波动也不大。操作上建议，多单维持轻仓，并关注下方支撑，玉米1901合约支撑位1825、1810；淀粉1809合约：2263、2250。                                            (责任编辑：DF381)"
"7月24日陕西省玉米胚芽粕报价基本平稳","　　7月24日(周二)国内玉米粕现货整体稳定，个别下调。黄淮地区主流普通粕报价在1480-1580元/吨，山东饼报价在1580元/吨附近，河北华辰低毒饼价在1750元/吨，辛集广益低毒粕报价1680元/吨，降20元/吨。各地具体价格如下： 　　国维淀粉玉米胚芽粕国产的出厂报价为1450元/吨，和23日的报价持平，普通粕；7月23日无现货成交。                                            (责任编辑：DF358)"
"7月24日河北省玉米胚芽报价基本平稳","　　7月24日(周二)国内胚芽市场行情整体稳定。华北主流报价在2700-2950元/吨，西北地区维稳，山东地区胚芽报价在2750-2900元/吨。内蒙地区胚芽报价2850元/吨附近。各地具体价格如下：　　辛集旭鑫玉米胚芽国产的出厂报价为2750元/吨，和23日的报价持平，市场价；7月23日无现货成交。                                            (责任编辑：DF318)"
"7月24日吉林省玉米胚芽粕报价基本平稳","　　7月24日(周二)国内玉米粕现货整体稳定，个别下调。黄淮地区主流普通粕报价在1480-1580元/吨，山东饼报价在1580元/吨附近，河北华辰低毒饼价在1750元/吨，辛集广益低毒粕报价1680元/吨，降20元/吨。各地具体价格如下：　　吉林黄龙(食品)玉米胚芽粕国产的出厂报价为1650元/吨，和23日的报价持平，25%蛋白(地区价格)；7月23日无现货成交。                                            (责任编辑：DF318)"
"7月24日河北省玉米胚芽粕报价基本平稳","　　7月24日(周二)国内玉米粕现货整体稳定，个别下调。黄淮地区主流普通粕报价在1480-1580元/吨，山东饼报价在1580元/吨附近，河北华辰低毒饼价在1750元/吨，辛集广益低毒粕报价1680元/吨，降20元/吨。各地具体价格如下：　　抚宁骊骅玉米胚芽粕国产的出厂报价为1700元/吨，和23日的报价持平，普通：17%蛋白(市场价)；7月23日无现货成交。                                            (责任编辑：DF318)"
"7月24日内蒙古玉米胚芽报价基本平稳","　　7月24日(周二)国内胚芽市场行情整体稳定。华北主流报价在2700-2950元/吨，西北地区维稳，山东地区胚芽报价在2750-2900元/吨。内蒙地区胚芽报价2850元/吨附近。各地具体价格如下： 　　巴山淀粉玉米胚芽国产的出厂报价为2950元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF381)"
"7月24日山东省玉米胚芽报价基本平稳","　　7月24日(周二)国内胚芽市场行情整体稳定。华北主流报价在2700-2950元/吨，西北地区维稳，山东地区胚芽报价在2750-2900元/吨。内蒙地区胚芽报价2850元/吨附近。各地具体价格如下：　　恒仁工贸玉米胚芽国产的出厂报价为2800元/吨，和23日的报价持平，含油38%；7月23日无现货成交。                                            (责任编辑：DF318)"
"7月24日辽宁省玉米胚芽粕报价基本平稳","　　7月24日(周二)国内玉米粕现货整体稳定，个别下调。黄淮地区主流普通粕报价在1480-1580元/吨，山东饼报价在1580元/吨附近，河北华辰低毒饼价在1750元/吨，辛集广益低毒粕报价1680元/吨，降20元/吨。各地具体价格如下： 　　辽宁铁岭汇鑫玉米胚芽粕国产的出厂报价为1600元/吨，和23日的报价持平，7月23日无现货成交。                                            (责任编辑：DF381)"
"7月24日河南省玉米粕市场行情动态","　　7月24日(周二)国内玉米粕现货整体稳定，个别下调。黄淮地区主流普通粕报价在1480-1580元/吨，山东饼报价在1580元/吨附近，河北华辰低毒饼价在1750元/吨，辛集广益低毒粕报价1680元/吨，降20元/吨。各地具体价格如下：　　郸城财鑫玉米胚芽粕国产的停报，饼；7月23日无现货成交。                                            (责任编辑：DF318)"
